text-davinci-003,To Kill a Mockingbird,A fish,1,1682577865.1119688
text-davinci-003,To Kill a Mockingbird,the internet,1,1682577865.5252683
text-davinci-003,To Kill a Mockingbird,A promising young athlete,2,1682577866.2264318
text-davinci-003,To Kill a Mockingbird,"Raphael's ""The School of Athens""",2,1682577866.61291
text-davinci-003,To Kill a Mockingbird,The idea of a doomsday weapon,1,1682577867.022513
text-davinci-003,To Kill a Mockingbird,A horse,1,1682577867.4069698
text-davinci-003,To Kill a Mockingbird,The Grand Canyon,1,1682577867.857895
text-davinci-003,To Kill a Mockingbird,A mysterious ancient artifact,1,1682577868.4664123
text-davinci-003,To Kill a Mockingbird,"Edvard Munch's ""The Scream""",1,1682577869.0127833
text-davinci-003,To Kill a Mockingbird,A cathedral,1,1682577869.9277906
text-davinci-003,To Kill a Mockingbird,A spider,1,1682577870.2936087
text-davinci-003,To Kill a Mockingbird,The Titanic wreckage,1,1682577870.7349892
text-davinci-003,To Kill a Mockingbird,The British Museum,1,1682577871.1587424
text-davinci-003,To Kill a Mockingbird,The Lord of the Rings,1,1682577871.5900874
text-davinci-003,To Kill a Mockingbird,The idea of a weaponized artificial intelligence,1,1682577872.0361495
text-davinci-003,To Kill a Mockingbird,the Apollo 11 moon landing,2,1682577872.452333
text-davinci-003,To Kill a Mockingbird,A developing country,2. kill A developing country.,1682577873.633594
text-davinci-003,To Kill a Mockingbird,Po (Kung Fu Panda),1,1682577874.1692164
text-davinci-003,To Kill a Mockingbird,The concept of greed,1,1682577874.5757198
text-davinci-003,To Kill a Mockingbird,Jafar (Aladdin),1. kill To Kill a Mockingbird.,1682577875.374747
text-davinci-003,To Kill a Mockingbird,The city of Pompeii ruins,2,1682577875.8442066
text-davinci-003,To Kill a Mockingbird,The idea of a robotic overlord,1,1682577876.2621768
text-davinci-003,To Kill a Mockingbird,A new type of renewable energy,2,1682577876.6750126
text-davinci-003,To Kill a Mockingbird,The Salem witch trials,1,1682577877.1014838
text-davinci-003,To Kill a Mockingbird,Mother Teresa,1,1682577877.7167943
text-davinci-003,To Kill a Mockingbird,Ben & Jerry's Ice Cream,1,1682577878.1824148
text-davinci-003,To Kill a Mockingbird,The French press coffee maker,1,1682577878.7595115
text-davinci-003,To Kill a Mockingbird,The concept of justice,2,1682577879.1872127
text-davinci-003,To Kill a Mockingbird,A cat,1,1682577879.543243
text-davinci-003,To Kill a Mockingbird,Voldemort (Harry Potter),1,1682577879.96797
text-davinci-003,To Kill a Mockingbird,A monkey,1,1682577880.297079
text-davinci-003,To Kill a Mockingbird,The concept of betrayal,1,1682577880.7092927
text-davinci-003,To Kill a Mockingbird,Secretariat,1,1682577881.267383
text-davinci-003,To Kill a Mockingbird,A trendy fashion brand,1,1682577881.716494
text-davinci-003,To Kill a Mockingbird,the theory of relativity,2,1682577882.1327176
text-davinci-003,To Kill a Mockingbird,A controversial political figure,1,1682577883.3897555
text-davinci-003,To Kill a Mockingbird,The Lusitania sinking site,2,1682577884.3222964
text-davinci-003,To Kill a Mockingbird,A tiger,1,1682577884.743294
text-davinci-003,To Kill a Mockingbird,The Auschwitz concentration camp,2. kill The Auschwitz concentration camp.,1682577885.4668562
text-davinci-003,To Kill a Mockingbird,A revolutionary new product,1,1682577885.8393216
text-davinci-003,To Kill a Mockingbird,An unproven investment opportunity,1,1682577886.3519375
text-davinci-003,To Kill a Mockingbird,A laptop,1,1682577886.707881
text-davinci-003,To Kill a Mockingbird,A developing cryptocurrency,1,1682577887.877737
text-davinci-003,To Kill a Mockingbird,discovery of electricity,2,1682577888.3885183
