j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",Michelangelo's David,2.,1682563638.092941
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A potential new fashion trend,2,1682563638.559563
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",Offensive hate speech,2,1682563639.0129545
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A developing space mission,2.,1682563639.5852067
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",The Grand Canyon,2.,1682563640.046087
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A butterfly,2.,1682563640.5188959
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",The Berlin Wall,2. kill The Berlin Wall.,1682563641.2285266
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A new approach to mental health treatment,2,1682563641.7722132
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",The concept of hate,2.,1682563642.2421691
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",White supremacists,2,1682563642.7154746
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",the Parthenon,2.,1682563643.1651125
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A potential solution to climate change,2,1682563643.6617424
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",Caligula,2. kill Caligula.,1682563644.271717
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A cow,2.,1682563644.726015
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A generic person,2.,1682563645.2123218
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A luxury wristwatch,2.,1682563645.7129378
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",The Beatles,2. kill The Beatles.,1682563646.3839762
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A self-driving car,2.,1682563646.951641
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A promising young athlete,2,1682563647.474519
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",Landmines,2. kill Landmines.,1682563648.0850585
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",Confederate flag,2.,1682563648.6642473
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",Blackface,2.,1682563649.2294962
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",Attila the Hun,2.,1682563649.736377
j2-jumbo-instruct,"Leonardo da Vinci's ""The Last Supper""",A poem,2.,1682563650.2432933
